Epoch	Timestep	Runtime_in_h	Avg_Epi_Ret	Std_Epi_Ret	Max_Epi_Ret	Min_Epi_Ret	Avg_Eval_ret	Std_Eval_ret	Max_Eval_ret	Min_Eval_ret	Avg_Q_val	Std_Q_val	Max_Q_val	Min_Q_val	Critic_loss	Actor_loss	Avg_Actor_CurFE	Std_Actor_CurFE	Avg_Actor_ExtMemory	Std_Actor_ExtMemory	Avg_Critic_CurFE	Std_Critic_CurFE	Avg_Critic_ExtMemory	Std_Critic_ExtMemory
60	299999	8.503428973290655	569.2699	429.48904	1298.4293	-1.0	658.83484	677.91943	1541.2386	-1.0	39.3768	0.84248686	42.3456	35.685284	8.920565	-39.602932	0.26377645	0.9461865	-0.019142745	0.0021213428	0.23197348	0.22221273	-0.04244667	0.0026538095
61	304999	8.690643486645486	499.32727	524.2679	1430.1729	-1.0	902.5454	640.85956	1535.698	-1.0	39.96878	0.8514257	46.721313	36.399937	8.268647	-40.186905	0.282314	1.1040714	-0.015958242	0.0024858047	0.23063657	0.21655996	-0.038788855	0.0030988934
62	309999	8.883806570702129	109.62017	640.323	678.74786	-1339.222	975.2767	650.94977	1569.207	-1.0	39.978283	1.063828	46.86346	34.512722	10.575167	-40.19252	0.29316354	1.1644598	-0.013096114	0.002788515	0.22836354	0.20868604	-0.03732376	0.0030895285
63	314999	9.061640325718455	506.06497	445.762	1403.2637	-1.0	796.67755	675.89435	1516.2493	-1.0	39.44157	1.2481569	47.05376	27.72698	10.365072	-39.65059	0.26637235	0.8887742	-0.012131149	0.002833659	0.22612971	0.19089672	-0.034680646	0.0029320382
64	319999	9.239355405105485	153.91132	281.09534	1291.4363	-1.0	769.02264	658.0102	1466.8981	-1.0	39.410336	1.3451638	45.27514	31.253685	9.5707655	-39.63875	0.2917436	1.1068565	-0.01141378	0.0026719705	0.2316314	0.24588515	-0.03504021	0.0029599348
65	324999	9.414609612027805	255.95683	353.17676	1011.09015	-1.0	761.22284	640.0303	1465.7598	-1.0	39.32093	1.4061576	44.06674	34.35237	8.575837	-39.533054	0.26070517	0.87792575	-0.011833975	0.0030667654	0.22674374	0.1972765	-0.037191406	0.003101952
66	329999	9.590190531346533	242.00711	438.4452	1352.1246	-1.0	566.07086	770.8133	1503.9879	-765.6241	39.20401	1.5121723	43.78659	31.412529	11.602815	-39.470947	0.2748476	0.9834496	-0.011660165	0.0035107504	0.23453394	0.25323212	-0.03835448	0.0028798906
67	334999	9.781362478401926	390.17355	543.5549	1411.5951	-1.0	926.36993	628.82	1506.0679	-1.0	38.89428	1.5475571	43.519268	32.13611	11.236386	-39.16942	0.2722738	0.9811773	-0.013639758	0.0028266048	0.23232704	0.22723122	-0.039460864	0.0028768107
68	339999	9.991359772615963	526.0522	477.22595	1450.7338	-1.0	1160.718	595.6505	1526.8054	-1.0	38.446842	1.6400583	43.257652	31.252644	27.00563	-38.695087	0.27211368	0.977381	-0.012436427	0.0029932514	0.23533872	0.25329182	-0.040156048	0.0029377139
69	344999	10.160137676397959	308.6044	327.33197	934.81866	-1.0	696.72253	601.8366	1513.2118	-1.0	38.24899	1.6401752	43.312675	31.18283	8.34947	-38.477455	0.23129824	0.5628045	-0.010059902	0.0029561643	0.22735552	0.18266118	-0.04007301	0.0027712714
70	349999	10.35328418791294	530.81384	538.3371	1294.9957	-1.0	962.36816	647.23334	1522.7242	-1.0	38.222317	1.6975534	43.128593	29.985325	10.330698	-38.513657	0.2573995	0.87057704	-0.008770941	0.003323559	0.2300144	0.21949589	-0.04064993	0.002779862
71	354999	10.555377945303917	827.67645	574.9626	1444.1852	-1.0	1110.8359	575.3549	1495.1124	-1.0	38.67416	1.726392	43.63686	29.9485	9.415944	-38.907993	0.25480115	0.8708861	-0.0048856414	0.0028472978	0.22296819	0.15897375	-0.039671544	0.002659765
72	359999	10.743317060603037	213.84442	526.0559	1434.915	-480.2857	955.092	645.643	1518.139	-1.0	38.68568	1.8398128	43.736385	29.615541	13.551587	-38.86821	0.22586423	0.4624167	-0.0010814104	0.0037823021	0.21976174	0.075048484	-0.037654277	0.002567668
73	364999	10.96111105369197	1074.0177	367.96725	1448.6938	680.18427	1233.7131	376.49017	1561.1985	347.2454	38.639294	1.9661467	48.093006	29.393415	11.554353	-38.874958	0.23490466	0.629263	0.002741024	0.0030828028	0.22468969	0.117247306	-0.03623961	0.0024574872
74	369999	11.152553550071186	353.128	530.92737	1429.2937	-1.0	925.0871	657.7476	1463.1244	-1.0	38.88178	2.0559776	67.86617	30.164507	25.864777	-39.14305	0.21988627	0.43822658	0.00028538733	0.0030404213	0.22637376	0.11307267	-0.033998277	0.002503069
75	374999	11.36185146384769	564.3595	632.9764	1471.7749	-1.0	1142.4323	597.9353	1511.9126	-1.0	38.96429	2.1190245	44.934563	28.91534	4.9386845	-39.276405	0.2286941	0.53357995	0.0026785026	0.003755332	0.22936401	0.12852415	-0.03322931	0.0024247519
76	379999	11.578421409395006	760.9721	592.6836	1443.2412	-1.0	1231.8298	464.63754	1513.9917	-1.0	39.31928	2.1394818	45.297554	31.354618	4.8190317	-39.617493	0.23756015	0.6162832	0.004241455	0.0028049452	0.23214476	0.14043392	-0.032071833	0.0024183376
77	384999	11.789643490579394	265.04944	365.75854	1123.7797	-1.0	1128.5089	584.5838	1489.7397	-1.0	39.50599	2.1664274	45.232185	30.459198	17.214165	-39.819725	0.22375962	0.43304268	0.0039791693	0.0034425505	0.23166631	0.114086546	-0.031785063	0.0025964594
78	389999	11.97967199464639	395.3881	511.49072	1432.599	-1.0	783.02795	701.0571	1535.3583	-116.17666	40.059616	2.1915476	45.859905	30.664686	24.921188	-40.37015	0.21718277	0.30607572	0.006820851	0.002830558	0.2309428	0.09770722	-0.029815726	0.0025954233
79	394999	12.162072723971473	406.3921	374.4108	929.55817	-1.0	875.6087	625.27594	1521.1892	-1.0	40.469948	2.1709461	46.450954	31.136877	5.467432	-40.785442	0.2286574	0.52786463	0.0047963536	0.0032362638	0.23320813	0.11666653	-0.029501703	0.0025058852
80	399999	12.37201992041535	1203.0256	361.2241	1486.3112	693.2304	1168.0736	556.5304	1528.4944	-1.0	40.867405	2.1630406	47.04765	20.10244	411.9933	-41.17491	0.23077464	0.5227206	0.008286063	0.0032213072	0.23640634	0.15723263	-0.030653525	0.0028739006
81	404999	12.520449591808848	608.82855	575.1971	1464.3278	-1.0	501.36002	537.76917	1460.6565	-1.0	41.093945	2.1462908	46.97772	30.393158	38.853813	-41.34037	0.23179562	0.42550567	0.008357558	0.00511154	0.24059184	0.1860257	-0.031023059	0.0035689825
