Epoch	Timestep	Runtime_in_h	Avg_Epi_Ret	Std_Epi_Ret	Max_Epi_Ret	Min_Epi_Ret	Avg_Eval_ret	Std_Eval_ret	Max_Eval_ret	Min_Eval_ret	Avg_Q_val	Std_Q_val	Max_Q_val	Min_Q_val	Critic_loss	Actor_loss	Avg_Actor_CurFE	Std_Actor_CurFE	Avg_Actor_ExtMemory	Std_Actor_ExtMemory	Avg_Critic_CurFE	Std_Critic_CurFE	Avg_Critic_ExtMemory	Std_Critic_ExtMemory
65	324999	12.02862226413356	317.414	263.1921	595.146	-1.0	205.70532	253.44362	535.8364	-1.1398083	13.081815	0.28133103	13.982712	11.495	0.9860517	-12.965184	0.18348825	0.022244323	0.01076017	0.0019844454	0.72311527	0.1558582	-0.02382851	0.0025604803
66	329999	12.26207315908538	215.42793	201.38701	604.0301	-1.0	385.19086	256.68665	592.5009	-1.0	13.395168	0.28752956	14.3140745	12.070228	0.62535745	-13.277765	0.18207408	0.014804626	0.011734514	0.0016420559	0.7161508	0.098828316	-0.023526879	0.0024761318
67	334999	12.432187494569355	160.1895	205.93292	645.8442	-1.0	127.44004	254.76085	637.5132	-1.0	13.751925	0.29871452	14.846805	12.572167	0.5974814	-13.6356535	0.17908804	0.013406742	0.012109653	0.0018936147	0.7172412	0.11239058	-0.021864884	0.0026741037
68	339999	12.589676859445042	335.53256	259.6374	634.91406	-1.0	60.095318	182.39664	607.2817	-1.0	14.1209345	0.32131675	15.098835	12.90027	0.7840562	-14.0025215	0.17878005	0.0141532	0.01141022	0.0018465732	0.7227081	0.1269641	-0.01943804	0.0025508164
69	344999	12.759610239134895	125.424736	243.28781	665.64606	-1.0	127.86165	257.6602	667.1808	-2.2709775	14.431263	0.33086848	15.739921	13.20923	0.67212737	-14.311988	0.17889929	0.009519305	0.009119046	0.002396135	0.71976143	0.09907707	-0.017927704	0.0025495526
70	349999	13.022009876436657	186.01268	238.69917	682.3833	-1.2914749	575.2272	193.06546	673.4915	-1.0	14.785314	0.36037582	16.243416	13.399886	2.9271739	-14.663818	0.17759016	0.008700551	0.0064110085	0.001850657	0.7259595	0.11052666	-0.014229645	0.0027356457
71	354999	13.285547890729374	296.46103	255.04329	695.97723	-1.0	575.3126	193.82697	681.5712	-1.0	15.181805	0.4026138	16.626842	8.2603	1.5996219	-15.06191	0.17566356	0.0063649635	0.0033260125	0.0019821438	0.7289296	0.08490085	-0.013696078	0.0023847008
72	359999	13.532779668039746	291.76025	134.43475	530.49585	189.52425	513.2163	258.77325	675.69183	-1.0	15.517397	0.3910634	16.836985	13.989267	0.7928782	-15.393011	0.17409758	0.0067798146	0.00391172	0.0021156191	0.7281278	0.09420952	-0.014487166	0.0024401087
73	364999	13.795639892750316	206.53928	250.67908	709.9241	-1.0	585.12036	197.54735	707.85034	-1.0	15.78613	0.42254043	17.16551	14.117214	0.8483549	-15.655305	0.17127253	0.006510818	0.0035377434	0.0018150737	0.72108245	0.08181587	-0.0120062595	0.0026864863
74	369999	14.04174519042174	179.51688	232.15111	703.9491	-1.1942801	494.68475	248.80234	648.492	-1.0	16.088293	0.4625165	17.708277	11.970617	1.3194011	-15.956713	0.16967681	0.0067582503	0.005225001	0.0019103552	0.71841544	0.096395336	-0.013052551	0.0025097737
75	374999	14.279659045735995	84.61339	194.00247	615.49207	-1.6436951	445.3296	292.67258	680.2189	-1.0	16.43986	0.46044597	18.106987	14.840851	0.89240223	-16.310307	0.17144622	0.0065428563	0.0056267017	0.0018852904	0.7170942	0.09737033	-0.011992309	0.0023385668
76	379999	14.458317411343257	412.01828	183.86195	654.1393	164.88412	172.15921	268.62814	641.8688	-4.4053116	16.689903	0.49077675	23.636509	11.713967	2.330655	-16.554226	0.17029841	0.005333666	0.004813994	0.002041993	0.7136	0.08073494	-0.010696985	0.0024078693
77	384999	14.708450093269349	250.41269	182.56557	454.47092	-1.0	510.31598	253.72406	653.5138	-1.0	16.949617	0.5012193	19.828823	14.407589	3.8301117	-16.8094	0.16752833	0.0050390232	0.001958897	0.0028510334	0.72535205	0.08760749	-0.012423318	0.0026414373
78	389999	14.955417839222484	544.513	224.04793	706.0346	227.68172	507.29337	259.2919	689.3921	-1.0	17.109669	0.49469534	18.527248	15.296847	1.0971549	-16.96819	0.165824	0.0049814214	-0.00096474454	0.0026484434	0.7249444	0.081808224	-0.011683052	0.0024813004
79	394999	15.21999616543452	52.725204	114.38922	408.2195	-1.0	587.32306	197.43419	684.64185	-1.0	17.290684	0.5178902	18.933386	10.897753	9.49079	-17.145004	0.16485259	0.0053687454	-0.005485659	0.0025735258	0.74507815	0.068979315	-0.013493354	0.0025033592
80	399999	15.471958797706497	243.13588	230.84471	689.6107	-1.0	537.76526	270.88748	710.42413	-1.0	17.280275	0.51862	19.144316	15.316169	1.2229509	-17.129847	0.16163686	0.004057647	-0.006801348	0.0021085665	0.7287703	0.03931101	-0.0117132105	0.0026852665
81	404999	15.652052710254987	131.72081	214.91628	643.44244	-1.7853926	191.08286	296.4592	723.59625	-4.0776525	17.521877	0.5333294	22.345484	15.460796	2.676188	-17.377811	0.1643289	0.0054553095	-0.004141278	0.0022765815	0.72465193	0.08078026	-0.007228365	0.0035004292
82	409999	15.890101342598598	580.2444	187.04709	726.11316	316.20364	470.34906	308.2779	694.52563	-1.0	17.809322	0.53032696	21.089272	15.028792	1.4267439	-17.661804	0.1628932	0.0052860756	-0.005784645	0.0021159512	0.72742075	0.0716788	-0.005961714	0.0027553397
83	414999	16.15599980731805	203.01936	208.41704	688.46826	-1.0	547.0734	183.18362	628.64044	-1.0	18.015509	0.5398652	21.510607	14.360278	5.335688	-17.862444	0.15978067	0.0058672368	-0.008604846	0.0022374983	0.7373778	0.08415627	-0.0075713457	0.0025737092
84	419999	16.32281389468246	270.54266	217.93219	704.556	-1.0	117.0341	234.75078	622.2355	-1.2740277	18.181005	0.5464011	20.05845	14.779524	1.3734139	-18.032148	0.15884285	0.004875766	-0.010220183	0.0021677543	0.72836244	0.05408562	-0.0038816954	0.002904538
85	424999	16.545600109034115	359.49478	285.4423	713.2248	-1.0	386.8286	318.3858	717.10956	-2.8341217	18.51839	0.5639432	20.3274	16.286839	2.169778	-18.373278	0.16291873	0.0048368354	-0.008977404	0.0019851858	0.72340584	0.06336332	-0.0051098755	0.0025322328
86	429999	16.75713447815842	207.13051	233.62994	670.1707	-1.0	321.97592	322.9854	672.23193	-1.0	18.84779	0.582592	20.55035	16.520678	1.2879921	-18.70195	0.16488239	0.004790504	-0.010306129	0.0020765304	0.72331667	0.065866485	-0.0057130135	0.0025601333
87	434999	17.02288165602419	380.14758	300.89386	703.5159	14.735023	542.08527	184.71906	636.3678	-3.8309813	19.134106	0.57142526	21.167383	16.986732	1.4827614	-18.989859	0.16400912	0.0038746386	-0.009809627	0.001961592	0.7289878	0.06992546	-0.00571057	0.002566799
88	439999	17.238454890184933	138.94608	199.09344	638.02527	-1.0	314.10446	267.8548	615.664	-1.0	19.534138	0.5880573	21.48484	17.290983	1.2808752	-19.398413	0.16645645	0.0039335387	-0.0105755925	0.0020776936	0.7296414	0.0643466	-0.0077171866	0.0026881103
